MIN=0	-0.1	-30
MAX=0.565685424949238	0.1	30
SCALE=0.1	0.05	10
DEC=3	4	2
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V
0	0	0
0.001	-5E-05	0
0.002	0	0.015
0.003	-5E-05	0
0.004	0	0
0.005	-5E-05	0.015
0.006	0	0
0.007	-5E-05	0.015
0.008	0	0.015
0.009	0	0
0.01	-5E-05	0.015
0.011	-5E-05	0.015
0.012	-5E-05	0.015
0.013	0	0.015
0.014	0	0
0.015	-5E-05	0.015
0.016	0	0
0.017	0	0.015
0.018	0	0
0.019	0	0
0.02	0	0
0.021	-5E-05	0.015
0.022	0	-0.015
0.023	0	0
0.024	0	-0.015
0.025	0	0.015
0.026	-5E-05	0
0.027	0	0
0.028	-5E-05	0.015
0.029	0	0.015
0.03	-5E-05	0
0.031	5E-05	0.015
0.032	0	0
0.033	0	0.015
0.034	0	0
0.035	-5E-05	0
0.036	0	0.015
0.037	0	0
0.038	0	0
0.039	0	0
0.04	0	-0.015
0.041	0	0
0.042	-5E-05	0
0.043	0	0
0.044	-5E-05	-0.015
0.045	0	-0.015
0.046	0	0
0.047	-5E-05	-0.015
0.048	0	0
0.049	-5E-05	0
0.05	0	0
0.051	-5E-05	0
0.052	-5E-05	-0.015
0.053	-5E-05	0
0.054	0	0
0.055	0	-0.015
0.056	-5E-05	0
0.057	0	0
0.058	-5E-05	-0.015
0.059	0	0
0.06	0	-0.015
0.061	0	0
0.062	0	0
0.063	0	-0.015
0.064	0	0.015
0.065	0	0
0.066	-5E-05	0
0.067	-5E-05	0
0.068	0	-0.015
0.069	-5E-05	0
0.07	0	-0.015
0.071	0	0
0.072	-5E-05	0
0.073	0	-0.015
0.074	-5E-05	0
0.075	0	-0.015
0.076	-5E-05	-0.015
0.077	0	0
0.078	0	0
0.079	0	0.015
0.08	0	0
0.081	-5E-05	-0.015
0.082	-5E-05	0
0.083	-5E-05	0
0.084	0	0
0.085	0	0.015
0.086	0	0
0.087	0	0
0.088	-5E-05	0
0.089	0	-0.015
0.09	-5E-05	-0.015
0.091	0	-0.015
0.092	-5E-05	0.015
0.093	0	0
0.094	0	0
0.095	-5E-05	0.015
0.096	0	-0.015
0.097	-5E-05	0
0.098	5E-05	0
0.099	-5E-05	0
0.1	0	0.015
0.101	-5E-05	0
0.102	-5E-05	0.03
0.103	-5E-05	-0.015
0.104	-5E-05	0
0.105	0	0
0.106	-5E-05	0.015
0.107	-5E-05	0.015
0.108	-5E-05	0
0.109	0	0
0.11	0	0
0.111	0	0.015
0.112	0	0
0.113	-5E-05	0.015
0.114	-5E-05	0
0.115	0	0.015
0.116	0	0
0.117	-5E-05	0
0.118	0	0
0.119	0	0
0.12	0	0.015
0.121	-5E-05	0.015
0.122	-5E-05	0
0.123	0	0
0.124	0	0
0.125	-5E-05	0.015
0.126	0	0
0.127	0	0
0.128	0	0.015
0.129	0	0
0.13	0	0
0.131	0	0.015
0.132	0	0
0.133	0	0.015
0.134	0	0.015
0.135	0	0.015
0.136	0	0
0.137	-5E-05	0
0.138	0	0
0.139	0	0
0.14	-5E-05	0.015
0.141	0	0.015
0.142	0	0
0.143	0	0.015
0.144	0	0
0.145	0	0
0.146	-5E-05	0
0.147	0	-0.015
0.148	0	0
0.149	-5E-05	0
0.15	0	0
0.151	0	0
0.152	0	0
0.153	-5E-05	0
0.154	0	0
0.155	0	0
0.156	-5E-05	0.015
0.157	0	0
0.158	0	0.015
0.159	0	0
0.16	-5E-05	-0.015
0.161	0	0
0.162	-5E-05	0
0.163	-5E-05	0
0.164	0	0.015
0.165	-5E-05	-0.015
0.166	0	0
0.167	-5E-05	0
0.168	0	0
0.169	-5E-05	0
0.17	-5E-05	0
0.171	0	0
0.172	-5E-05	0
0.173	0	0
0.174	0	0
0.175	0	0.015
0.176	0	0.015
0.177	-5E-05	0
0.178	0	0
0.179	-5E-05	0.015
0.18	0	0
0.181	0	0
0.182	0	0.015
0.183	0	0
0.184	0	0.015
0.185	0	0
0.186	-5E-05	0
0.187	0	0
0.188	0	0
0.189	0	0
0.19	0	0
0.191	-5E-05	0
0.192	0	0
0.193	-5E-05	0
0.194	0	0
0.195	0	0
0.196	0	0
0.197	0	0.015
0.198	0	0
0.199	0	0
0.2	0	0
0.201	0	0
0.202	-5E-05	0
0.203	0	0
0.204	-5E-05	0.015
0.205	0	0.015
0.206	0	0
0.207	0	0.015
0.208	-5E-05	0
0.209	0	0
0.21	0	0.015
0.211	0	0
0.212	0	0
0.213	0	0
0.214	0	0
0.215	0	0
0.216	-5E-05	0
0.217	0	0.015
0.218	-5E-05	0.015
0.219	0	0
0.22	0	0
0.221	0	0
0.222	0	0
0.223	0	0
0.224	0	0
0.225	0	0.015
0.226	-5E-05	0
0.227	0	0
0.228	0	0
0.229	0	-0.015
0.23	0	0
0.231	0	0.03
0.232	0	0.06
0.233	-5E-05	0.12
0.234	-5E-05	0.165
0.235	-5E-05	0.24
0.236	0	0.3
0.237	0.00025	0.36
0.238	0.00065	0.45
0.239	0.0007	0.525
0.24	0.00085	0.6
0.241	0.00095	0.69
0.242	0.00105	0.795
0.243	0.0011	0.915
0.244	0.00125	1.02
0.245	0.00125	1.155
0.246	0.0014	1.305
0.247	0.00145	1.425
0.248	0.0015	1.59
0.249	0.0017	1.74
0.25	0.002	1.92
