MIN=0	-0.1	-0.3
MAX=4.52548339959391	0.1	0.3
SCALE=0.1	0.05	0.1
DEC=3	4	4
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V
0	5E-05	0.00045
0.001	0	-0.0009
0.002	5E-05	-0.00045
0.003	5E-05	0
0.004	0	-0.00045
0.005	5E-05	-0.00015
0.006	0	-0.0003
0.007	0	-0.0009
0.008	0	0
0.009	5E-05	-0.0003
0.01	5E-05	-0.00015
0.011	5E-05	0.00015
0.012	5E-05	-0.00045
0.013	5E-05	-0.0003
0.014	5E-05	0.00045
0.015	5E-05	0.0003
0.016	5E-05	0
0.017	5E-05	0.00015
0.018	5E-05	-0.00045
0.019	5E-05	-0.00015
0.02	5E-05	0
0.021	5E-05	0.00015
0.022	5E-05	-0.00045
0.023	5E-05	-0.00015
0.024	5E-05	0
0.025	5E-05	0.00015
0.026	0	0
0.027	0	-0.00015
0.028	5E-05	-0.0003
0.029	5E-05	0.0003
0.03	0	0.0006
0.031	0	0
0.032	5E-05	0.0003
0.033	5E-05	0.00045
0.034	0	-0.00015
0.035	5E-05	-0.00015
0.036	0	-0.0006
0.037	0	-0.00015
0.038	5E-05	-0.00045
0.039	5E-05	0.00015
0.04	5E-05	0.00015
0.041	0	-0.00045
0.042	5E-05	-0.00045
0.043	5E-05	-0.0003
0.044	5E-05	0.0003
0.045	5E-05	-0.0003
0.046	5E-05	-0.00045
0.047	0	-0.00105
0.048	5E-05	0.00015
0.049	0	0.00015
0.05	5E-05	0.00045
0.051	5E-05	-0.00045
0.052	5E-05	-0.0009
0.053	0	-0.0009
0.054	0	-0.00015
0.055	5E-05	0.00015
0.056	5E-05	-0.0006
0.057	5E-05	-0.00045
0.058	0	-0.00075
0.059	0	-0.0003
0.06	0	0.0003
0.061	5E-05	-0.00045
0.062	5E-05	-0.0006
0.063	5E-05	-0.00045
0.064	5E-05	-0.00075
0.065	5E-05	0.0006
0.066	5E-05	-0.00015
0.067	0	-0.00075
0.068	5E-05	-0.00045
0.069	5E-05	-0.00045
0.07	0	-0.00105
0.071	5E-05	-0.0006
0.072	0	-0.00135
0.073	5E-05	-0.00135
0.074	5E-05	-0.00105
0.075	5E-05	-0.0012
0.076	5E-05	-0.00045
0.077	5E-05	-0.0003
0.078	5E-05	-0.00015
0.079	5E-05	-0.00075
0.08	0	-0.0003
0.081	0	-0.00045
0.082	5E-05	-0.00135
0.083	5E-05	-0.0003
0.084	5E-05	-0.0003
0.085	5E-05	-0.00045
0.086	5E-05	-0.0003
0.087	5E-05	-0.0006
0.088	5E-05	-0.00075
0.089	5E-05	-0.00015
0.09	0	-0.0006
0.091	5E-05	-0.0006
0.092	5E-05	-0.00105
0.093	0	-0.0012
0.094	5E-05	-0.0003
0.095	5E-05	-0.00045
0.096	0	-0.0003
0.097	5E-05	-0.0003
0.098	5E-05	0.00015
0.099	5E-05	-0.00045
0.1	0	0.00045
0.101	5E-05	-0.00045
0.102	5E-05	-0.0009
0.103	0	-0.00045
0.104	0	-0.00045
0.105	5E-05	-0.00075
0.106	5E-05	-0.00045
0.107	5E-05	-0.0003
0.108	5E-05	-0.00135
0.109	5E-05	0.0003
0.11	0	-0.00045
0.111	5E-05	-0.00075
0.112	5E-05	-0.00015
0.113	5E-05	-0.0003
0.114	5E-05	0
0.115	5E-05	-0.00015
0.116	5E-05	-0.00045
0.117	5E-05	-0.0003
0.118	0	-0.00015
0.119	5E-05	-0.00075
0.12	0	-0.00045
0.121	5E-05	-0.0006
0.122	5E-05	-0.00075
0.123	5E-05	-0.00075
0.124	0	-0.0006
0.125	0	-0.00075
0.126	5E-05	-0.00045
0.127	5E-05	0
0.128	0	0.00045
0.129	0	-0.00075
0.13	5E-05	-0.00075
0.131	0	-0.00075
0.132	5E-05	-0.00015
0.133	5E-05	-0.0003
0.134	0	-0.00045
0.135	5E-05	-0.00015
0.136	0	-0.0003
0.137	5E-05	-0.0006
0.138	5E-05	-0.0006
0.139	0	-0.00105
0.14	5E-05	-0.0006
0.141	5E-05	-0.0006
0.142	5E-05	-0.00105
0.143	0	-0.0009
0.144	5E-05	-0.00045
0.145	5E-05	-0.00045
0.146	0	0
0.147	5E-05	-0.0003
0.148	5E-05	-0.00045
0.149	5E-05	0
0.15	5E-05	-0.0012
0.151	0	-0.00105
0.152	5E-05	-0.00075
0.153	0	-0.0006
0.154	5E-05	-0.00075
0.155	5E-05	-0.00075
0.156	5E-05	-0.00075
0.157	0	-0.00105
0.158	0	-0.00045
0.159	5E-05	-0.0009
0.16	0	-0.00105
0.161	5E-05	-0.00075
0.162	5E-05	-0.00075
0.163	5E-05	0.0003
0.164	5E-05	-0.0006
0.165	0	-0.0006
0.166	0	-0.00045
0.167	5E-05	-0.0006
0.168	5E-05	-0.0009
0.169	0	-0.0009
0.17	5E-05	-0.00045
0.171	5E-05	-0.00105
0.172	0	-0.0009
0.173	5E-05	-0.00165
0.174	5E-05	-0.00075
0.175	5E-05	-0.00045
0.176	5E-05	-0.00045
0.177	5E-05	-0.00075
0.178	5E-05	-0.0006
0.179	0	-0.00075
0.18	5E-05	-0.00015
0.181	0	-0.0006
0.182	0	-0.0012
0.183	5E-05	-0.00075
0.184	0	-0.0006
0.185	5E-05	-0.0006
0.186	5E-05	-0.0009
0.187	5E-05	-0.00105
0.188	5E-05	-0.00135
0.189	0	-0.0009
0.19	5E-05	-0.0009
0.191	5E-05	-0.0006
0.192	5E-05	-0.00075
0.193	5E-05	-0.00075
0.194	5E-05	-0.00075
0.195	5E-05	-0.00015
0.196	0	-0.0009
0.197	5E-05	-0.0006
0.198	0	-0.0003
0.199	5E-05	-0.00045
0.2	5E-05	-0.0009
0.201	5E-05	-0.00045
0.202	0	-0.00105
0.203	5E-05	-0.0006
0.204	5E-05	-0.0006
0.205	5E-05	-0.0009
0.206	5E-05	-0.00015
0.207	0	-0.00075
0.208	5E-05	-0.00045
0.209	5E-05	-0.00045
0.21	5E-05	-0.00045
0.211	5E-05	-0.00045
0.212	5E-05	0.00015
0.213	5E-05	-0.00045
0.214	5E-05	-0.0006
0.215	0	-0.00045
0.216	5E-05	-0.00045
0.217	5E-05	0.00045
0.218	5E-05	-0.0006
0.219	5E-05	-0.00075
0.22	0	-0.0009
0.221	5E-05	-0.00075
0.222	5E-05	-0.00105
0.223	5E-05	-0.00075
0.224	5E-05	-0.0006
0.225	0	-0.0009
0.226	5E-05	-0.00045
0.227	5E-05	-0.0006
0.228	0	-0.0003
0.229	5E-05	-0.00015
0.23	5E-05	-0.0003
0.231	5E-05	-0.0009
0.232	5E-05	0
0.233	5E-05	0.00015
0.234	5E-05	-0.0003
0.235	0	-0.00075
0.236	5E-05	-0.00045
0.237	5E-05	-0.00075
0.238	0	-0.00075
0.239	5E-05	-0.00075
0.24	5E-05	-0.00015
0.241	5E-05	-0.00015
0.242	5E-05	-0.00045
0.243	0	-0.00015
0.244	0	-0.00045
0.245	5E-05	-0.00045
0.246	5E-05	-0.0003
0.247	5E-05	-0.00015
0.248	0	-0.0006
0.249	0	0
0.25	5E-05	-0.00015
0.251	5E-05	-0.0006
0.252	5E-05	-0.0003
0.253	0	-0.00045
0.254	5E-05	-0.00015
0.255	5E-05	-0.00075
0.256	0	-0.0003
0.257	5E-05	-0.0009
0.258	0	-0.00045
0.259	5E-05	-0.00075
0.26	5E-05	0.00015
0.261	5E-05	0
0.262	0	0
0.263	5E-05	0.00015
0.264	5E-05	0.0003
0.265	5E-05	0
0.266	5E-05	-0.00105
0.267	5E-05	0
0.268	5E-05	-0.00045
0.269	5E-05	-0.00075
0.27	5E-05	-0.0003
0.271	0	-0.0006
0.272	0	-0.00045
0.273	5E-05	-0.0006
0.274	5E-05	-0.00045
0.275	5E-05	0.00045
0.276	5E-05	-0.00075
0.277	0	-0.00135
0.278	5E-05	-0.00015
0.279	5E-05	0
0.28	5E-05	-0.0003
0.281	0	-0.00045
0.282	5E-05	0.00015
0.283	5E-05	-0.0003
0.284	0	0
0.285	5E-05	-0.00075
0.286	0	-0.00105
0.287	5E-05	-0.0006
0.288	5E-05	-0.00015
0.289	0.0001	-0.00045
0.29	0	-0.0003
0.291	5E-05	-0.00045
0.292	5E-05	-0.00075
0.293	5E-05	-0.00015
0.294	0	-0.00045
0.295	5E-05	-0.00045
0.296	5E-05	0.00015
0.297	0	-0.00015
0.298	5E-05	-0.00045
0.299	5E-05	-0.00015
0.3	5E-05	-0.00015
0.301	5E-05	-0.00105
0.302	5E-05	-0.0003
0.303	5E-05	-0.00075
0.304	0	-0.0009
0.305	5E-05	-0.0006
0.306	5E-05	-0.0003
0.307	0	-0.00045
0.308	5E-05	-0.00045
0.309	5E-05	-0.00075
0.31	5E-05	0.00015
0.311	5E-05	0.00015
0.312	5E-05	-0.0006
0.313	5E-05	-0.00015
0.314	5E-05	0
0.315	5E-05	-0.0006
0.316	0	-0.00045
0.317	5E-05	0.00015
0.318	5E-05	-0.00075
0.319	5E-05	0
0.32	5E-05	-0.0003
0.321	5E-05	-0.0006
0.322	5E-05	-0.0006
0.323	5E-05	-0.00105
0.324	5E-05	-0.00165
0.325	5E-05	-0.00015
0.326	5E-05	-0.00045
0.327	5E-05	-0.00045
0.328	5E-05	-0.0003
0.329	5E-05	-0.00045
0.33	5E-05	-0.00015
0.331	0	-0.0003
0.332	5E-05	-0.00015
0.333	0	-0.00075
0.334	5E-05	-0.0009
0.335	0	-0.0012
0.336	0	-0.0006
0.337	5E-05	-0.0006
0.338	5E-05	-0.00045
0.339	5E-05	-0.0006
0.34	0	-0.00075
0.341	5E-05	-0.0006
0.342	5E-05	-0.0006
0.343	5E-05	-0.0006
0.344	5E-05	-0.00045
0.345	5E-05	-0.00015
0.346	5E-05	-0.00015
0.347	5E-05	0
0.348	0	-0.00015
0.349	0	-0.0003
0.35	5E-05	-0.00015
0.351	5E-05	-0.0009
0.352	5E-05	-0.00075
0.353	5E-05	-0.00045
0.354	0	-0.00015
0.355	5E-05	-0.00105
0.356	5E-05	-0.0003
0.357	5E-05	-0.00015
0.358	5E-05	-0.00015
0.359	5E-05	0.0003
0.36	5E-05	-0.00075
0.361	5E-05	-0.00075
0.362	5E-05	0
0.363	5E-05	-0.00045
0.364	0	-0.0003
0.365	5E-05	-0.00015
0.366	5E-05	-0.00075
0.367	5E-05	-0.0003
0.368	5E-05	0.0006
0.369	0	-0.00075
0.37	5E-05	-0.0003
0.371	5E-05	-0.0015
0.372	5E-05	-0.00075
0.373	0	-0.00075
